id,class,image_path,image_url,name,category,gender,retailer,deeplink,classification_source
LCW-5227388,shirt_top,public/products/lcwaikiki/lcw-5227388/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5227388/front.jpg,Kahverengi Polo Yaka Erkek Sweatshirt,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/polo-yaka-erkek-sweatshirt-kahverengi-o-5227388,type_default
LCW-5227389,shirt_top,public/products/lcwaikiki/lcw-5227389/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5227389/front.jpg,Antrasit Polo Yaka Desenli Strüktürlü Erkek Tişört,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/polo-yaka-desenli-strukturlu-erkek-tisort-antrasit-o-5227389,type_default
LCW-5227390,shirt_top,public/products/lcwaikiki/lcw-5227390/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5227390/front.jpg,Ekru Polo Yaka Desenli Erkek Tişört,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/polo-yaka-desenli-erkek-tisort-ekru-o-5227390,type_default
LCW-5227391,shirt_top,public/products/lcwaikiki/lcw-5227391/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5227391/front.jpg,Lacivert Polo Yaka Standart Fit Strüktürlü Erkek Tişört,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/polo-yaka-standart-fit-strukturlu-erkek-tisort-lacivert-o-5227391,type_default
LCW-5227422,pants,public/products/lcwaikiki/lcw-5227422/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5227422/front.jpg,İndigo Wideleg Kadın Jean Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/wideleg-kadin-jean-pantolon-indigo-o-5227422,type_default
LCW-5227748,outerwear,public/products/lcwaikiki/lcw-5227748/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5227748/front.jpg,Standart Kalıp Erkek Ceket Kombini | LCW,dis-giyim,erkek,lcwaikiki,https://www.lcw.com/standart-kalip-erkek-ceket-bej-o-5227748-mix-match,keyword
LCW-5228614,shirt_top,public/products/lcwaikiki/lcw-5228614/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5228614/front.jpg,Essentials Small No.1 Logo Kadın Bej Kapüşonlu Sweatshirt,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/essentials-small-no1-logo-kadin-bej-kapusonlu-sweatshirt-bej-o-5228614,type_default
LCW-5228619,shirt_top,public/products/lcwaikiki/lcw-5228619/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5228619/front.jpg,Essentials Small No.1 Logo Kadın Bordo Kapüşonlu Sweatshirt,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/essentials-small-no1-logo-kadin-bordo-kapusonlu-sweatshirt-bordo-o-5228619,type_default
LCW-5229101,pants,public/products/lcwaikiki/lcw-5229101/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5229101/front.jpg,İndigo Wideleg Kadın Jean Pantolon,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/wideleg-kadin-jean-pantolon-indigo-o-5229101,type_default
LCW-5232487,outerwear,public/products/lcwaikiki/lcw-5232487/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232487/front.jpg,Bordo Bisiklet Yaka Kadın Tüvit Ceket,dis-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-kadin-tuvit-ceket-bordo-o-5232487,keyword
LCW-5232746,shirt_top,public/products/lcwaikiki/lcw-5232746/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232746/front.jpg,Siyah Bisiklet Yaka Brode Detaylı Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-brode-detayli-bluz-siyah-o-5232746,type_default
LCW-5232747,shirt_top,public/products/lcwaikiki/lcw-5232747/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232747/front.jpg,Pembe Bisiklet Yaka Brode Detaylı Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-brode-detayli-bluz-pembe-o-5232747,type_default
LCW-5232750,shirt_top,public/products/lcwaikiki/lcw-5232750/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232750/front.jpg,Sarı Bisiklet Yaka Brode Detaylı Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-brode-detayli-bluz-sari-o-5232750,type_default
LCW-5232751,shirt_top,public/products/lcwaikiki/lcw-5232751/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232751/front.jpg,Kahverengi Bisiklet Yaka Brode Detaylı Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-brode-detayli-bluz-kahverengi-o-5232751,type_default
LCW-5232807,shirt_top,public/products/lcwaikiki/lcw-5232807/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232807/front.jpg,Pembe Bisiklet Yaka Baskılı Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-baskili-kadin-tisort-pembe-o-5232807,type_default
LCW-5232808,shirt_top,public/products/lcwaikiki/lcw-5232808/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232808/front.jpg,Yeşil Bisiklet Yaka Baskılı Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-baskili-kadin-tisort-yesil-o-5232808,type_default
LCW-5232809,shirt_top,public/products/lcwaikiki/lcw-5232809/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232809/front.jpg,Kahverengi Bisiklet Yaka Baskılı Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-baskili-kadin-tisort-kahverengi-o-5232809,type_default
LCW-5232816,shirt_top,public/products/lcwaikiki/lcw-5232816/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232816/front.jpg,Pembe Bisiklet Yaka Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-kadin-tisort-pembe-o-5232816,type_default
LCW-5232817,shirt_top,public/products/lcwaikiki/lcw-5232817/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232817/front.jpg,Kırmızı Bisiklet Yaka Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-kadin-tisort-kirmizi-o-5232817,type_default
LCW-5232818,shirt_top,public/products/lcwaikiki/lcw-5232818/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232818/front.jpg,Kahverengi Bisiklet Yaka Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-kadin-tisort-kahverengi-o-5232818,type_default
LCW-5232825,outerwear,public/products/lcwaikiki/lcw-5232825/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232825/front.jpg,Standart Kalıp Erkek Blazer Ceket Kombini | LCW,dis-giyim,erkek,lcwaikiki,https://www.lcw.com/standart-kalip-erkek-blazer-ceket-bej-o-5232825-mix-match,keyword
LCW-5232899,outerwear,public/products/lcwaikiki/lcw-5232899/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232899/front.jpg,Gömlek Yaka Kemerli Kadın Deri Görünümlü Ceket Kombini | LCW,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/gomlek-yaka-kemerli-kadin-deri-gorunumlu-ceket-haki-o-5232899-mix-match,keyword
LCW-5232915,dress_jumpsuit,public/products/lcwaikiki/lcw-5232915/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232915/front.jpg,Siyah Hakim Yaka Ekose Kuşaklı Elbise,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/hakim-yaka-ekose-kusakli-elbise-siyah-o-5232915,keyword
LCW-5232988,shirt_top,public/products/lcwaikiki/lcw-5232988/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5232988/front.jpg,Siyah Fırfırlı Dik Yaka Kadın Body,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/firfirli-dik-yaka-kadin-body-siyah-o-5232988,type_default
LCW-5233247,shirt_top,public/products/lcwaikiki/lcw-5233247/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5233247/front.jpg,Kahverengi Polo Yaka Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/polo-yaka-kadin-tisort-kahverengi-o-5233247,type_default
LCW-5233249,shirt_top,public/products/lcwaikiki/lcw-5233249/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5233249/front.jpg,Lacivert Polo Yaka Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/polo-yaka-kadin-tisort-lacivert-o-5233249,type_default
LCW-5233333,outerwear,public/products/lcwaikiki/lcw-5233333/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5233333/front.jpg,Siyah Bisiklet Yaka Ekose Kadın Tüvit Ceket,dis-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-ekose-kadin-tuvit-ceket-siyah-o-5233333,keyword
LCW-5233514,outerwear,public/products/lcwaikiki/lcw-5233514/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5233514/front.jpg,Bej Regular Fit Erkek Kaşe Gömlek Ceket,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/regular-fit-erkek-kase-gomlek-ceket-bej-o-5233514,keyword
LCW-5233516,outerwear,public/products/lcwaikiki/lcw-5233516/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5233516/front.jpg,Siyah Regular Fit Erkek Kaşe Gömlek Ceket,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/regular-fit-erkek-kase-gomlek-ceket-siyah-o-5233516,keyword
LCW-5233572,outerwear,public/products/lcwaikiki/lcw-5233572/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5233572/front.jpg,Gömlek Yaka Erkek Ceket Kombini | LCW,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/gomlek-yaka-erkek-ceket-lacivert-o-5233572-mix-match,keyword
LCW-5233692,outerwear,public/products/lcwaikiki/lcw-5233692/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5233692/front.jpg,Antrasit Standart Kalıp Erkek Mont,dis-giyim,erkek,lcwaikiki,https://www.lcw.com/standart-kalip-erkek-mont-antrasit-o-5233692,keyword
LCW-5233693,outerwear,public/products/lcwaikiki/lcw-5233693/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5233693/front.jpg,Lacivert Standart Kalıp Erkek Mont,dis-giyim,erkek,lcwaikiki,https://www.lcw.com/standart-kalip-erkek-mont-lacivert-o-5233693,keyword
LCW-5233711,shirt_top,public/products/lcwaikiki/lcw-5233711/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5233711/front.jpg,Kahverengi Bisiklet Yaka Erkek Kalın Sweatshirt,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/bisiklet-yaka-erkek-kalin-sweatshirt-kahverengi-o-5233711,type_default
LCW-5233712,shirt_top,public/products/lcwaikiki/lcw-5233712/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5233712/front.jpg,Gri Bisiklet Yaka Erkek Kalın Sweatshirt,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/bisiklet-yaka-erkek-kalin-sweatshirt-gri-o-5233712,type_default
LCW-5234682,shoe,public/products/lcwaikiki/lcw-5234682/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5234682/front.jpg,Mavi Kadın Hakiki Deri Topuklu Sandalet 151992Z64004 Buz,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/kadin-hakiki-deri-topuklu-sandalet-151992z64004-buz-mavi-o-5234682,type_default
LCW-5234866,shoe,public/products/lcwaikiki/lcw-5234866/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5234866/front.jpg,Siyah Hakiki Deri Kadın Topuklu Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/hakiki-deri-kadin-topuklu-ayakkabi-siyah-o-5234866,type_default
LCW-5234867,shoe,public/products/lcwaikiki/lcw-5234867/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5234867/front.jpg,Kahverengi Süet Kadın Topuklu Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/suet-kadin-topuklu-ayakkabi-kahverengi-o-5234867,type_default
LCW-5235007,shirt_top,public/products/lcwaikiki/lcw-5235007/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5235007/front.jpg,Antrasit Bisiklet Yaka Taşlı Kadın Sweatshirt Tunik,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-tasli-kadin-sweatshirt-tunik-antrasit-o-5235007,type_default
LCW-5235020,scarf,public/products/lcwaikiki/lcw-5235020/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5235020/front.jpg,Pembe Fular Yaka Büzgülü Oversize Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/fular-yaka-buzgulu-oversize-bluz-pembe-o-5235020,keyword
LCW-5235021,scarf,public/products/lcwaikiki/lcw-5235021/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5235021/front.jpg,Beyaz Fular Yaka Büzgülü Oversize Bluz,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/fular-yaka-buzgulu-oversize-bluz-beyaz-o-5235021,keyword
LCW-5236760,shirt_top,public/products/lcwaikiki/lcw-5236760/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5236760/front.jpg,V Yaka Dokulu Bluz Kombini | LCW,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/v-yaka-dokulu-bluz-siyah-o-5236760-mix-match,type_default
LCW-5236872,shirt_top,public/products/lcwaikiki/lcw-5236872/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5236872/front.jpg,Haki Fırfırlı Dik Yaka Kadın Body,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/firfirli-dik-yaka-kadin-body-haki-o-5236872,type_default
LCW-5236938,shoe,public/products/lcwaikiki/lcw-5236938/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5236938/front.jpg,Lacivert Suni Deri Görünümlü Bağcıklı Erkek Spor Ayakkabı,ayakkabi,erkek,lcwaikiki,https://www.lcw.com/suni-deri-gorunumlu-bagcikli-erkek-spor-ayakkabi-lacivert-o-5236938,type_default
LCW-5236974,pants,public/products/lcwaikiki/lcw-5236974/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5236974/front.jpg,Kahverengi Standart Kalıp Erkek Pantolon,alt-giyim,erkek,lcwaikiki,https://www.lcw.com/standart-kalip-erkek-pantolon-kahverengi-o-5236974,type_default
LCW-5237055,outerwear,public/products/lcwaikiki/lcw-5237055/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5237055/front.jpg,Haki Beli Kuşaklı Süet Görünümlü Kadın Ceket,dis-giyim,kadin,lcwaikiki,https://www.lcw.com/beli-kusakli-suet-gorunumlu-kadin-ceket-haki-o-5237055,keyword
LCW-5239333,shoe,public/products/lcwaikiki/lcw-5239333/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5239333/front.jpg,Gri Bağcıklı Mokasen Burunlu Erkek Klasik Ayakkabı,ayakkabi,erkek,lcwaikiki,https://www.lcw.com/bagcikli-mokasen-burunlu-erkek-klasik-ayakkabi-gri-o-5239333,type_default
LCW-5239401,shoe,public/products/lcwaikiki/lcw-5239401/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5239401/front.jpg,Siyah Erkek Klasik Ayakkabı,ayakkabi,erkek,lcwaikiki,https://www.lcw.com/erkek-klasik-ayakkabi-siyah-o-5239401,type_default
LCW-5240692,shoe,public/products/lcwaikiki/lcw-5240692/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5240692/front.jpg,Antrasit Süet Görünümlü Kadın Spor Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/suet-gorunumlu-kadin-spor-ayakkabi-antrasit-o-5240692,type_default
LCW-5240709,shirt_top,public/products/lcwaikiki/lcw-5240709/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5240709/front.jpg,Yeşil V Yaka Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/v-yaka-kadin-tisort-yesil-o-5240709,type_default
LCW-5240711,shirt_top,public/products/lcwaikiki/lcw-5240711/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5240711/front.jpg,Lacivert Bisiklet Yaka Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-kadin-tisort-lacivert-o-5240711,type_default
LCW-5240955,shirt_top,public/products/lcwaikiki/lcw-5240955/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5240955/front.jpg,Pembe V Yaka Soft Touch Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/v-yaka-soft-touch-kadin-tisort-pembe-o-5240955,type_default
LCW-5241006,outerwear,public/products/lcwaikiki/lcw-5241006/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5241006/front.jpg,Beyaz Gömlek Yaka Oversize Kadın Jean Ceket,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/gomlek-yaka-oversize-kadin-jean-ceket-beyaz-o-5241006,keyword
LCW-5241024,shirt_top,public/products/lcwaikiki/lcw-5241024/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5241024/front.jpg,Kahverengi Polo Yaka Çizgili Kadın Sweatshirt Tunik,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/polo-yaka-cizgili-kadin-sweatshirt-tunik-kahverengi-o-5241024,type_default
LCW-5241025,shirt_top,public/products/lcwaikiki/lcw-5241025/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5241025/front.jpg,Sarı Polo Yaka Çizgili Kadın Sweatshirt Tunik,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/polo-yaka-cizgili-kadin-sweatshirt-tunik-sari-o-5241025,type_default
LCW-5241723,outerwear,public/products/lcwaikiki/lcw-5241723/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5241723/front.jpg,Mavi Kadın T.Kot Rengi T-1w5-7 Oversize Parlak Taşlı Özel Tasarım Denim Ceket,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/kadin-tkot-rengi-t-1w5-7-oversize-parlak-tasli-ozel-tasarim-denim-ceket-mavi-o-5241723,keyword
LCW-5242253,shirt_top,public/products/lcwaikiki/lcw-5242253/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5242253/front.jpg,Beyaz V Yaka Soft Touch Kadın Tişört,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/v-yaka-soft-touch-kadin-tisort-beyaz-o-5242253,type_default
LCW-5242316,pants,public/products/lcwaikiki/lcw-5242316/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5242316/front.jpg,Kahverengi 779 Regular Fit Erkek Jean Pantolon,alt-giyim,erkek,lcwaikiki,https://www.lcw.com/779-regular-fit-erkek-jean-pantolon-kahverengi-o-5242316,type_default
LCW-5242438,outerwear,public/products/lcwaikiki/lcw-5242438/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5242438/front.jpg,Siyah Gömlek Yaka Kadın Deri Görünümlü Ceket,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/gomlek-yaka-kadin-deri-gorunumlu-ceket-siyah-o-5242438,keyword
LCW-5242439,outerwear,public/products/lcwaikiki/lcw-5242439/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5242439/front.jpg,Kahverengi Gömlek Yaka Kadın Deri Görünümlü Ceket,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/gomlek-yaka-kadin-deri-gorunumlu-ceket-kahverengi-o-5242439,keyword
LCW-5242677,shoe,public/products/lcwaikiki/lcw-5242677/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5242677/front.jpg,Gri Bağcıklı Erkek Spor Ayakkabı,ayakkabi,erkek,lcwaikiki,https://www.lcw.com/bagcikli-erkek-spor-ayakkabi-gri-o-5242677,type_default
LCW-5242678,shoe,public/products/lcwaikiki/lcw-5242678/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5242678/front.jpg,Siyah Bağcıklı Erkek Spor Ayakkabı,ayakkabi,erkek,lcwaikiki,https://www.lcw.com/bagcikli-erkek-spor-ayakkabi-siyah-o-5242678,type_default
LCW-5242842,shoe,public/products/lcwaikiki/lcw-5242842/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5242842/front.jpg,Siyah File Detaylı Kadın Spor Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/file-detayli-kadin-spor-ayakkabi-siyah-o-5242842,type_default
LCW-5242843,shoe,public/products/lcwaikiki/lcw-5242843/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5242843/front.jpg,Bej File Detaylı Kadın Spor Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/file-detayli-kadin-spor-ayakkabi-bej-o-5242843,type_default
LCW-5242847,shoe,public/products/lcwaikiki/lcw-5242847/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5242847/front.jpg,Bej Deri Görünümlü Kadın Spor Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/deri-gorunumlu-kadin-spor-ayakkabi-bej-o-5242847,type_default
LCW-5242848,shoe,public/products/lcwaikiki/lcw-5242848/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5242848/front.jpg,Beyaz Deri Görünümlü Kadın Spor Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/deri-gorunumlu-kadin-spor-ayakkabi-beyaz-o-5242848,type_default
LCW-5243412,shirt_top,public/products/lcwaikiki/lcw-5243412/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5243412/front.jpg,Gri %100 Pamuk Hamile ve Lohusa Basic Kapüşonlu Sweatshirt,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/100-pamuk-hamile-ve-lohusa-basic-kapusonlu-sweatshirt-gri-o-5243412,type_default
LCW-5243466,shirt_top,public/products/lcwaikiki/lcw-5243466/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5243466/front.jpg,Siyah %100 Pamuk Hamile ve Lohusa Basic Kapüşonlu Sweatshirt,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/100-pamuk-hamile-ve-lohusa-basic-kapusonlu-sweatshirt-siyah-o-5243466,type_default
LCW-5243468,shirt_top,public/products/lcwaikiki/lcw-5243468/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5243468/front.jpg,Kırmızı %100 Pamuk Hamile ve Lohusa Basic Kapüşonlu Sweatshirt,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/100-pamuk-hamile-ve-lohusa-basic-kapusonlu-sweatshirt-kirmizi-o-5243468,type_default
LCW-5243469,shirt_top,public/products/lcwaikiki/lcw-5243469/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5243469/front.jpg,Kahverengi %100 Pamuk Hamile ve Lohusa Basic Kapüşonlu Sweatshirt,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/100-pamuk-hamile-ve-lohusa-basic-kapusonlu-sweatshirt-kahverengi-o-5243469,type_default
LCW-5243761,shirt_top,public/products/lcwaikiki/lcw-5243761/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5243761/front.jpg,Bordo Bisiklet Yaka Bağlama Detaylı Kadın Body,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/bisiklet-yaka-baglama-detayli-kadin-body-bordo-o-5243761,type_default
LCW-5243850,shoe,public/products/lcwaikiki/lcw-5243850/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5243850/front.jpg,Bej Bağcıklı Kadın Spor Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/bagcikli-kadin-spor-ayakkabi-bej-o-5243850,type_default
LCW-5243851,shoe,public/products/lcwaikiki/lcw-5243851/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5243851/front.jpg,Beyaz Deri Görünümlü Kadın Spor Ayakkabı,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/deri-gorunumlu-kadin-spor-ayakkabi-beyaz-o-5243851,type_default
LCW-5243892,shirt_top,public/products/lcwaikiki/lcw-5243892/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5243892/front.jpg,İndigo Polo Yaka Erkek Tişört,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/polo-yaka-erkek-tisort-indigo-o-5243892,type_default
LCW-5243903,pants,public/products/lcwaikiki/lcw-5243903/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5243903/front.jpg,Regular Fit Keten Görünümlü Erkek Pantolon Kombini | LCW,alt-giyim,erkek,lcwaikiki,https://www.lcw.com/regular-fit-keten-gorunumlu-erkek-pantolon-lacivert-o-5243903-mix-match,type_default
LCW-5244036,shirt_top,public/products/lcwaikiki/lcw-5244036/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5244036/front.jpg,Dik Yaka Soft Touch Kadın Sweatshirt Tunik Kombini | LCW,ust-giyim,kadin,lcwaikiki,https://www.lcw.com/dik-yaka-soft-touch-kadin-sweatshirt-tunik-siyah-o-5244036-mix-match,type_default
LCW-5244962,shirt_top,public/products/lcwaikiki/lcw-5244962/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5244962/front.jpg,Yeşil Polo Yaka Erkek Tişört,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/polo-yaka-erkek-tisort-yesil-o-5244962,type_default
LCW-5244963,shirt_top,public/products/lcwaikiki/lcw-5244963/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5244963/front.jpg,Beyaz Polo Yaka Erkek Tişört,ust-giyim,erkek,lcwaikiki,https://www.lcw.com/polo-yaka-erkek-tisort-beyaz-o-5244963,type_default
LCW-5245908,skirt,public/products/lcwaikiki/lcw-5245908/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5245908/front.jpg,Siyah Dantel Detaylı Asimetrik Kesim Saten Etek,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/dantel-detayli-asimetrik-kesim-saten-etek-siyah-o-5245908,keyword
LCW-5245910,skirt,public/products/lcwaikiki/lcw-5245910/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5245910/front.jpg,Kahverengi Dantel Detaylı Asimetrik Kesim Saten Etek,alt-giyim,kadin,lcwaikiki,https://www.lcw.com/dantel-detayli-asimetrik-kesim-saten-etek-kahverengi-o-5245910,keyword
LCW-5245977,shoe,public/products/lcwaikiki/lcw-5245977/front.jpg,https://moda-ruby.vercel.app/products/lcwaikiki/lcw-5245977/front.jpg,Bej Deri Görünümlü Kadın Sandalet,ayakkabi,kadin,lcwaikiki,https://www.lcw.com/deri-gorunumlu-kadin-sandalet-bej-o-5245977,type_default
